month,period,district,tot_pop,tot_white,tot_black,tot_hisp,p50_inc
2018-01-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-01-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-01-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-01-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-02-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-02-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-02-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-02-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-02-01,3,5,74384,843,70053,2524,33146.904199946075
2018-02-01,3,6,89570,309,87288,906,34672.245770460606
2018-02-01,3,7,71616,265,69321,1172,23960.592096623615
2018-02-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-02-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-02-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-02-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-02-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-02-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-02-01,3,15,57816,943,53971,2142,27940.008433779956
2018-02-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-02-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-02-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-02-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-02-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-02-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-02-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-02-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-03-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-03-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-03-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-03-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-03-01,3,5,74384,843,70053,2524,33146.904199946075
2018-03-01,3,6,89570,309,87288,906,34672.245770460606
2018-03-01,3,7,71616,265,69321,1172,23960.592096623615
2018-03-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-03-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-03-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-03-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-03-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-03-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-03-01,3,15,57816,943,53971,2142,27940.008433779956
2018-03-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-03-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-03-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-03-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-03-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-03-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-03-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-03-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-04-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-04-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-04-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-04-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-04-01,3,5,74384,843,70053,2524,33146.904199946075
2018-04-01,3,6,89570,309,87288,906,34672.245770460606
2018-04-01,3,7,71616,265,69321,1172,23960.592096623615
2018-04-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-04-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-04-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-04-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-04-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-04-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-04-01,3,15,57816,943,53971,2142,27940.008433779956
2018-04-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-04-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-04-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-04-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-04-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-04-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-04-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-04-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-05-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-05-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-05-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-05-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-05-01,3,5,74384,843,70053,2524,33146.904199946075
2018-05-01,3,6,89570,309,87288,906,34672.245770460606
2018-05-01,3,7,71616,265,69321,1172,23960.592096623615
2018-05-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-05-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-05-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-05-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-05-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-05-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-05-01,3,15,57816,943,53971,2142,27940.008433779956
2018-05-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-05-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-05-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-05-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-05-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-05-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-05-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-05-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-06-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-06-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-06-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-06-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-06-01,3,5,74384,843,70053,2524,33146.904199946075
2018-06-01,3,6,89570,309,87288,906,34672.245770460606
2018-06-01,3,7,71616,265,69321,1172,23960.592096623615
2018-06-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-06-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-06-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-06-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-06-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-06-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-06-01,3,15,57816,943,53971,2142,27940.008433779956
2018-06-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-06-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-06-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-06-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-06-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-06-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-06-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-06-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-07-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-07-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-07-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-07-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-07-01,3,5,74384,843,70053,2524,33146.904199946075
2018-07-01,3,6,89570,309,87288,906,34672.245770460606
2018-07-01,3,7,71616,265,69321,1172,23960.592096623615
2018-07-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-07-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-07-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-07-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-07-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-07-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-07-01,3,15,57816,943,53971,2142,27940.008433779956
2018-07-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-07-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-07-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-07-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-07-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-07-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-07-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-07-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-08-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-08-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-08-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-08-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-08-01,3,5,74384,843,70053,2524,33146.904199946075
2018-08-01,3,6,89570,309,87288,906,34672.245770460606
2018-08-01,3,7,71616,265,69321,1172,23960.592096623615
2018-08-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-08-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-08-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-08-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-08-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-08-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-08-01,3,15,57816,943,53971,2142,27940.008433779956
2018-08-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-08-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-08-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-08-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-08-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-08-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-08-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-08-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-09-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-09-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-09-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-09-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-09-01,3,5,74384,843,70053,2524,33146.904199946075
2018-09-01,3,6,89570,309,87288,906,34672.245770460606
2018-09-01,3,7,71616,265,69321,1172,23960.592096623615
2018-09-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-09-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-09-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-09-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-09-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-09-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-09-01,3,15,57816,943,53971,2142,27940.008433779956
2018-09-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-09-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-09-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-09-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-09-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-09-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-09-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-09-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-10-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-10-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-10-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-10-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-10-01,3,5,74384,843,70053,2524,33146.904199946075
2018-10-01,3,6,89570,309,87288,906,34672.245770460606
2018-10-01,3,7,71616,265,69321,1172,23960.592096623615
2018-10-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-10-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-10-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-10-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-10-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-10-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-10-01,3,15,57816,943,53971,2142,27940.008433779956
2018-10-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-10-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-10-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-10-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-10-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-10-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-10-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-10-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-11-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-11-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-11-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-11-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-11-01,3,5,74384,843,70053,2524,33146.904199946075
2018-11-01,3,6,89570,309,87288,906,34672.245770460606
2018-11-01,3,7,71616,265,69321,1172,23960.592096623615
2018-11-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-11-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-11-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-11-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-11-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-11-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-11-01,3,15,57816,943,53971,2142,27940.008433779956
2018-11-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-11-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-11-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-11-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-11-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-11-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-11-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-11-01,3,25,199152,29288,32850,132050,40940.779706306304
2018-12-01,3,1,41888,22914,7700,2611,86737.54362899279
2018-12-01,3,2,97135,16699,65634,3222,41051.853244316866
2018-12-01,3,3,78629,3217,71792,1371,28047.559481026005
2018-12-01,3,4,124519,9926,77314,35387,39010.22158061094
2018-12-01,3,5,74384,843,70053,2524,33146.904199946075
2018-12-01,3,6,89570,309,87288,906,34672.245770460606
2018-12-01,3,7,71616,265,69321,1172,23960.592096623615
2018-12-01,3,8,247373,51491,52219,139854,49069.150964380584
2018-12-01,3,9,161654,23750,19033,94451,35887.45633519837
2018-12-01,3,10,117209,4204,39545,72559,29147.49186885846
2018-12-01,3,11,72356,1794,61028,8493,26337.89059833065
2018-12-01,3,12,124323,50357,22207,41919,56860.581060021075
2018-12-01,3,14,120999,50502,8740,55765,61849.46498489269
2018-12-01,3,15,57816,943,53971,2142,27940.008433779956
2018-12-01,3,16,200465,137950,2028,46478,64130.009980213974
2018-12-01,3,17,144451,55798,4803,62490,55060.057577077394
2018-12-01,3,18,114472,86195,10623,5698,87939.2372898094
2018-12-01,3,19,200778,150564,13297,20008,76893.67058968736
2018-12-01,3,20,89140,48166,9498,16352,52332.7159687798
2018-12-01,3,22,101879,34930,61918,3360,65103.414276256946
2018-12-01,3,24,139915,59784,25202,29634,44899.58259847497
2018-12-01,3,25,199152,29288,32850,132050,40940.779706306304
2019-01-01,3,1,41888,22914,7700,2611,86737.54362899279
2019-01-01,3,2,97135,16699,65634,3222,41051.853244316866
2019-01-01,3,3,78629,3217,71792,1371,28047.559481026005
2019-01-01,3,4,124519,9926,77314,35387,39010.22158061094
2019-01-01,3,5,74384,843,70053,2524,33146.904199946075
2019-01-01,3,6,89570,309,87288,906,34672.245770460606
2019-01-01,3,7,71616,265,69321,1172,23960.592096623615
2019-01-01,3,8,247373,51491,52219,139854,49069.150964380584
2019-01-01,3,9,161654,23750,19033,94451,35887.45633519837
2019-01-01,3,10,117209,4204,39545,72559,29147.49186885846
2019-01-01,3,11,72356,1794,61028,8493,26337.89059833065
2019-01-01,3,12,124323,50357,22207,41919,56860.581060021075
2019-01-01,3,14,120999,50502,8740,55765,61849.46498489269
2019-01-01,3,15,57816,943,53971,2142,27940.008433779956
2019-01-01,3,16,200465,137950,2028,46478,64130.009980213974
2019-01-01,3,17,144451,55798,4803,62490,55060.057577077394
2019-01-01,3,18,114472,86195,10623,5698,87939.2372898094
2019-01-01,3,19,200778,150564,13297,20008,76893.67058968736
2019-01-01,3,20,89140,48166,9498,16352,52332.7159687798
2019-01-01,3,22,101879,34930,61918,3360,65103.414276256946
2019-01-01,3,24,139915,59784,25202,29634,44899.58259847497
2019-01-01,3,25,199152,29288,32850,132050,40940.779706306304
2019-02-01,3,1,41888,22914,7700,2611,86737.54362899279
2019-02-01,3,2,97135,16699,65634,3222,41051.853244316866
2019-02-01,3,3,78629,3217,71792,1371,28047.559481026005
2019-02-01,3,4,124519,9926,77314,35387,39010.22158061094
2019-02-01,3,5,74384,843,70053,2524,33146.904199946075
2019-02-01,3,6,89570,309,87288,906,34672.245770460606
2019-02-01,3,7,71616,265,69321,1172,23960.592096623615
2019-02-01,3,8,247373,51491,52219,139854,49069.150964380584
2019-02-01,3,9,161654,23750,19033,94451,35887.45633519837
2019-02-01,3,10,117209,4204,39545,72559,29147.49186885846
2019-02-01,3,11,72356,1794,61028,8493,26337.89059833065
2019-02-01,3,12,124323,50357,22207,41919,56860.581060021075
2019-02-01,3,14,120999,50502,8740,55765,61849.46498489269
2019-02-01,3,15,57816,943,53971,2142,27940.008433779956
2019-02-01,3,16,200465,137950,2028,46478,64130.009980213974
2019-02-01,3,17,144451,55798,4803,62490,55060.057577077394
2019-02-01,3,18,114472,86195,10623,5698,87939.2372898094
2019-02-01,3,19,200778,150564,13297,20008,76893.67058968736
2019-02-01,3,20,89140,48166,9498,16352,52332.7159687798
2019-02-01,3,22,101879,34930,61918,3360,65103.414276256946
2019-02-01,3,24,139915,59784,25202,29634,44899.58259847497
2019-02-01,3,25,199152,29288,32850,132050,40940.779706306304
2019-03-01,3,1,41888,22914,7700,2611,86737.54362899279
2019-03-01,3,2,97135,16699,65634,3222,41051.853244316866
2019-03-01,3,3,78629,3217,71792,1371,28047.559481026005
2019-03-01,3,4,124519,9926,77314,35387,39010.22158061094
2019-03-01,3,5,74384,843,70053,2524,33146.904199946075
2019-03-01,3,6,89570,309,87288,906,34672.245770460606
2019-03-01,3,7,71616,265,69321,1172,23960.592096623615
2019-03-01,3,8,247373,51491,52219,139854,49069.150964380584
2019-03-01,3,9,161654,23750,19033,94451,35887.45633519837
2019-03-01,3,10,117209,4204,39545,72559,29147.49186885846
2019-03-01,3,11,72356,1794,61028,8493,26337.89059833065
2019-03-01,3,12,124323,50357,22207,41919,56860.581060021075
2019-03-01,3,14,120999,50502,8740,55765,61849.46498489269
2019-03-01,3,15,57816,943,53971,2142,27940.008433779956
2019-03-01,3,16,200465,137950,2028,46478,64130.009980213974
2019-03-01,3,17,144451,55798,4803,62490,55060.057577077394
2019-03-01,3,18,114472,86195,10623,5698,87939.2372898094
2019-03-01,3,19,200778,150564,13297,20008,76893.67058968736
2019-03-01,3,20,89140,48166,9498,16352,52332.7159687798
2019-03-01,3,22,101879,34930,61918,3360,65103.414276256946
2019-03-01,3,24,139915,59784,25202,29634,44899.58259847497
2019-03-01,3,25,199152,29288,32850,132050,40940.779706306304
2019-04-01,3,1,41888,22914,7700,2611,86737.54362899279
2019-04-01,3,2,97135,16699,65634,3222,41051.853244316866
2019-04-01,3,3,78629,3217,71792,1371,28047.559481026005
2019-04-01,3,4,124519,9926,77314,35387,39010.22158061094
2019-04-01,3,5,74384,843,70053,2524,33146.904199946075
2019-04-01,3,6,89570,309,87288,906,34672.245770460606
2019-04-01,3,7,71616,265,69321,1172,23960.592096623615
2019-04-01,3,8,247373,51491,52219,139854,49069.150964380584
2019-04-01,3,9,161654,23750,19033,94451,35887.45633519837
2019-04-01,3,10,117209,4204,39545,72559,29147.49186885846
2019-04-01,3,11,72356,1794,61028,8493,26337.89059833065
2019-04-01,3,12,124323,50357,22207,41919,56860.581060021075
2019-04-01,3,14,120999,50502,8740,55765,61849.46498489269
2019-04-01,3,15,57816,943,53971,2142,27940.008433779956
2019-04-01,3,16,200465,137950,2028,46478,64130.009980213974
2019-04-01,3,17,144451,55798,4803,62490,55060.057577077394
2019-04-01,3,18,114472,86195,10623,5698,87939.2372898094
